cliente_Log,idade,uf_nascimento,renda,Faixa de Renda
16507,54,MG,9594,Entre R$7.500 e R$10.000
17697,24,BA,6981,Entre R$5.000 e R$7.500
24913,76,SP,14447,Mais Que R$10.000
15097,49,SP,5627,Entre R$5.000 e R$7.500
18566,65,SP,7662,Entre R$7.500 e R$10.000
09723,39,SP,12687,Mais Que R$10.000
22131,67,SP,6911,Entre R$5.000 e R$7.500
27820,69,RJ,2121,Entre R$1.750 e R$2.500
21168,56,CE,7883,Entre R$7.500 e R$10.000
12821,19,RJ,7174,Entre R$5.000 e R$7.500
20724,62,SP,13623,Mais Que R$10.000
14421,38,RJ,2245,Entre R$1.750 e R$2.500
00767,72,GO,13628,Mais Que R$10.000
01547,66,MG,14145,Mais Que R$10.000
08144,18,MG,9240,Entre R$7.500 e R$10.000
08099,63,RJ,12752,Mais Que R$10.000
20230,51,SP,7911,Entre R$7.500 e R$10.000
09790,37,SP,12581,Mais Que R$10.000
19032,74,RS,6598,Entre R$5.000 e R$7.500
22296,63,SP,11607,Mais Que R$10.000
02203,40,SP,8229,Entre R$7.500 e R$10.000
03983,23,GO,9318,Entre R$7.500 e R$10.000
05103,56,SC,3101,Entre R$2.500 e R$5.000
06976,69,BA,8278,Entre R$7.500 e R$10.000
03503,55,SP,1941,Entre R$1.750 e R$2.500
01133,31,SC,12348,Mais Que R$10.000
11853,83,SP,8852,Entre R$7.500 e R$10.000
12171,78,RJ,10009,Mais Que R$10.000
08257,59,GO,3955,Entre R$2.500 e R$5.000
12801,40,PE,10551,Mais Que R$10.000
22045,41,SP,5843,Entre R$5.000 e R$7.500
03161,84,SP,12589,Mais Que R$10.000
15727,81,MG,4118,Entre R$2.500 e R$5.000
06133,75,SP,14874,Mais Que R$10.000
27443,47,PE,14678,Mais Que R$10.000
19215,59,SP,11772,Mais Que R$10.000
07697,43,RJ,2399,Entre R$1.750 e R$2.500
03822,27,DF,5287,Entre R$5.000 e R$7.500
14177,81,RJ,11659,Mais Que R$10.000
10892,48,MG,10479,Mais Que R$10.000
06716,50,RJ,3280,Entre R$2.500 e R$5.000
07255,40,BA,7406,Entre R$5.000 e R$7.500
25293,70,PE,8553,Entre R$7.500 e R$10.000
17463,24,SP,11985,Mais Que R$10.000
17383,38,RJ,3481,Entre R$2.500 e R$5.000
05287,72,SP,2255,Entre R$1.750 e R$2.500
23538,35,SP,2496,Entre R$1.750 e R$2.500
02157,59,RS,6872,Entre R$5.000 e R$7.500
09310,86,CE,2818,Entre R$2.500 e R$5.000
02809,36,SP,7109,Entre R$5.000 e R$7.500
15904,89,SP,5491,Entre R$5.000 e R$7.500
01278,55,SP,11933,Mais Que R$10.000
23055,72,SP,10481,Mais Que R$10.000
05107,44,MG,3171,Entre R$2.500 e R$5.000
20196,59,SP,8686,Entre R$7.500 e R$10.000
04275,37,SP,12227,Mais Que R$10.000
24790,38,RJ,6857,Entre R$5.000 e R$7.500
06149,82,RJ,12646,Mais Que R$10.000
09391,63,RJ,1787,Entre R$1.750 e R$2.500
16544,25,RJ,9154,Entre R$7.500 e R$10.000
24925,61,SP,14805,Mais Que R$10.000
05363,52,SP,7439,Entre R$5.000 e R$7.500
23060,71,AL,8638,Entre R$7.500 e R$10.000
07677,83,MG,8751,Entre R$7.500 e R$10.000
04631,55,MG,4249,Entre R$2.500 e R$5.000
17708,48,SP,8515,Entre R$7.500 e R$10.000
24060,82,SP,2398,Entre R$1.750 e R$2.500
24824,59,SP,10387,Mais Que R$10.000
05772,35,RJ,14835,Mais Que R$10.000
08815,52,SP,13296,Mais Que R$10.000
05909,87,MG,5515,Entre R$5.000 e R$7.500
00026,26,SP,3520,Entre R$2.500 e R$5.000
00221,22,SP,5793,Entre R$5.000 e R$7.500
27254,63,RJ,7281,Entre R$5.000 e R$7.500
04304,58,PR,3218,Entre R$2.500 e R$5.000
09942,75,RJ,4393,Entre R$2.500 e R$5.000
21235,40,SP,2290,Entre R$1.750 e R$2.500
12315,82,MG,6365,Entre R$5.000 e R$7.500
11087,69,SP,11223,Mais Que R$10.000
07616,47,SP,5536,Entre R$5.000 e R$7.500
26695,45,SP,14981,Mais Que R$10.000
22830,82,GO,12743,Mais Que R$10.000
22056,83,SP,13497,Mais Que R$10.000
25713,18,RJ,1987,Entre R$1.750 e R$2.500
19928,84,RJ,3307,Entre R$2.500 e R$5.000
22422,57,RJ,5094,Entre R$5.000 e R$7.500
06303,58,RJ,14578,Mais Que R$10.000
08842,53,RJ,3384,Entre R$2.500 e R$5.000
13486,41,RJ,14781,Mais Que R$10.000
22717,73,RS,10884,Mais Que R$10.000
07321,42,SP,3813,Entre R$2.500 e R$5.000
01925,61,SC,6749,Entre R$5.000 e R$7.500
22407,24,MG,6961,Entre R$5.000 e R$7.500
27657,82,RS,13487,Mais Que R$10.000
17192,35,SP,2013,Entre R$1.750 e R$2.500
15629,22,SP,4800,Entre R$2.500 e R$5.000
08741,65,MG,12367,Mais Que R$10.000
12506,26,MG,9528,Entre R$7.500 e R$10.000
17591,86,SP,6757,Entre R$5.000 e R$7.500
14625,26,RJ,7362,Entre R$5.000 e R$7.500
09140,67,SP,2625,Entre R$2.500 e R$5.000
13074,82,MG,10449,Mais Que R$10.000
25643,65,MG,5858,Entre R$5.000 e R$7.500
14371,19,SP,11889,Mais Que R$10.000
02082,42,MG,6729,Entre R$5.000 e R$7.500
14305,18,SP,10998,Mais Que R$10.000
16553,38,RJ,14727,Mais Que R$10.000
09561,48,RJ,7359,Entre R$5.000 e R$7.500
03833,82,SP,2626,Entre R$2.500 e R$5.000
07597,36,MG,5419,Entre R$5.000 e R$7.500
20029,28,PE,1707,Até R$1.750
22353,66,SP,13000,Mais Que R$10.000
26344,89,SC,7601,Entre R$7.500 e R$10.000
10550,80,MG,3469,Entre R$2.500 e R$5.000
27072,30,SP,2581,Entre R$2.500 e R$5.000
09495,70,SP,13604,Mais Que R$10.000
07750,65,BA,4957,Entre R$2.500 e R$5.000
22354,79,RJ,8143,Entre R$7.500 e R$10.000
05158,58,PR,1880,Entre R$1.750 e R$2.500
26143,79,RJ,6791,Entre R$5.000 e R$7.500
25369,49,BA,11028,Mais Que R$10.000
10990,63,RJ,10414,Mais Que R$10.000
22326,22,PR,2383,Entre R$1.750 e R$2.500
22695,52,RJ,10713,Mais Que R$10.000
15081,77,ES,5917,Entre R$5.000 e R$7.500
08829,37,RS,13185,Mais Que R$10.000
21492,24,SP,3055,Entre R$2.500 e R$5.000
07754,69,SP,14995,Mais Que R$10.000
14342,73,SP,9407,Entre R$7.500 e R$10.000
14078,49,RJ,14665,Mais Que R$10.000
07743,85,MG,1800,Entre R$1.750 e R$2.500
24756,42,SP,2240,Entre R$1.750 e R$2.500
24449,39,SP,4181,Entre R$2.500 e R$5.000
13051,75,SP,3161,Entre R$2.500 e R$5.000
17393,74,SC,2530,Entre R$2.500 e R$5.000
06056,46,PE,2781,Entre R$2.500 e R$5.000
04785,30,SP,12218,Mais Que R$10.000
00311,71,RJ,12444,Mais Que R$10.000
25048,61,MA,14699,Mais Que R$10.000
08999,23,MG,3423,Entre R$2.500 e R$5.000
18384,79,RJ,2882,Entre R$2.500 e R$5.000
15115,88,RJ,7259,Entre R$5.000 e R$7.500
26304,47,SP,14835,Mais Que R$10.000
19132,26,RJ,14011,Mais Que R$10.000
12640,87,RJ,11385,Mais Que R$10.000
17940,37,RJ,2036,Entre R$1.750 e R$2.500
20445,84,DF,11098,Mais Que R$10.000
20152,63,SP,5111,Entre R$5.000 e R$7.500
02278,45,RJ,2971,Entre R$2.500 e R$5.000
17681,47,SP,7830,Entre R$7.500 e R$10.000
15452,52,PI,8860,Entre R$7.500 e R$10.000
26942,19,CE,14982,Mais Que R$10.000
15858,44,SP,2788,Entre R$2.500 e R$5.000
26163,77,RJ,7790,Entre R$7.500 e R$10.000
07996,38,SC,6276,Entre R$5.000 e R$7.500
00578,79,DF,11205,Mais Que R$10.000
17944,83,SP,2737,Entre R$2.500 e R$5.000
13876,63,SP,10304,Mais Que R$10.000
11958,68,MT,4137,Entre R$2.500 e R$5.000
10087,27,BA,9467,Entre R$7.500 e R$10.000
00388,22,RJ,2321,Entre R$1.750 e R$2.500
14557,79,RJ,10415,Mais Que R$10.000
19727,38,SP,14928,Mais Que R$10.000
17764,36,MG,6171,Entre R$5.000 e R$7.500
27055,38,SP,2706,Entre R$2.500 e R$5.000
23304,85,SP,10159,Mais Que R$10.000
24502,47,SP,10744,Mais Que R$10.000
01828,68,TO,14819,Mais Que R$10.000
19303,35,MG,5685,Entre R$5.000 e R$7.500
23251,79,ES,7399,Entre R$5.000 e R$7.500
03404,36,RJ,3935,Entre R$2.500 e R$5.000
09660,76,SP,3470,Entre R$2.500 e R$5.000
25630,36,SP,11223,Mais Que R$10.000
01604,37,TO,8268,Entre R$7.500 e R$10.000
01869,50,SP,1710,Até R$1.750
06089,72,SP,13139,Mais Que R$10.000
11768,24,SP,6701,Entre R$5.000 e R$7.500
20286,22,CE,4789,Entre R$2.500 e R$5.000
14618,18,SP,12169,Mais Que R$10.000
03209,19,RJ,2469,Entre R$1.750 e R$2.500
15716,87,SP,3799,Entre R$2.500 e R$5.000
19519,81,PR,13468,Mais Que R$10.000
18565,63,SP,3419,Entre R$2.500 e R$5.000
20042,70,SP,10757,Mais Que R$10.000
09680,31,CE,9148,Entre R$7.500 e R$10.000
25609,40,SP,8446,Entre R$7.500 e R$10.000
18101,82,SP,8374,Entre R$7.500 e R$10.000
26197,18,RJ,6475,Entre R$5.000 e R$7.500
24018,35,SP,12087,Mais Que R$10.000
17119,51,SC,14415,Mais Que R$10.000
16887,75,SP,10186,Mais Que R$10.000
24953,71,RJ,12316,Mais Que R$10.000
10246,18,RJ,5022,Entre R$5.000 e R$7.500
15030,83,BA,3138,Entre R$2.500 e R$5.000
04431,62,SP,7967,Entre R$7.500 e R$10.000
24572,50,DF,13542,Mais Que R$10.000
18863,22,SP,6403,Entre R$5.000 e R$7.500
15298,44,SP,6970,Entre R$5.000 e R$7.500
03953,56,RJ,3855,Entre R$2.500 e R$5.000
02290,67,RS,13744,Mais Que R$10.000
18351,48,SP,13419,Mais Que R$10.000
00963,87,MG,13472,Mais Que R$10.000
19609,42,RJ,8832,Entre R$7.500 e R$10.000
20737,37,PR,14004,Mais Que R$10.000
14831,52,MG,13154,Mais Que R$10.000
07480,64,SP,7709,Entre R$7.500 e R$10.000
25802,21,SP,6065,Entre R$5.000 e R$7.500
17755,33,DF,14365,Mais Que R$10.000
09044,62,BA,11412,Mais Que R$10.000
02183,76,RJ,14719,Mais Que R$10.000
06069,53,GO,14977,Mais Que R$10.000
23113,26,SP,6641,Entre R$5.000 e R$7.500
11037,73,SP,4832,Entre R$2.500 e R$5.000
02418,46,RS,7322,Entre R$5.000 e R$7.500
06917,55,MG,10673,Mais Que R$10.000
26517,41,SP,2400,Entre R$1.750 e R$2.500
00859,22,PR,12813,Mais Que R$10.000
25775,71,GO,5938,Entre R$5.000 e R$7.500
12286,46,RJ,12701,Mais Que R$10.000
16384,57,SP,9482,Entre R$7.500 e R$10.000
21574,22,SP,13743,Mais Que R$10.000
10047,54,SP,8919,Entre R$7.500 e R$10.000
18929,46,RJ,14314,Mais Que R$10.000
22405,53,ES,11527,Mais Que R$10.000
26547,67,SP,5448,Entre R$5.000 e R$7.500
08977,66,MG,11727,Mais Que R$10.000
26853,74,RJ,12658,Mais Que R$10.000
25209,78,RS,9378,Entre R$7.500 e R$10.000
06424,28,RJ,8616,Entre R$7.500 e R$10.000
16617,22,SP,2633,Entre R$2.500 e R$5.000
21385,63,RS,9898,Entre R$7.500 e R$10.000
26938,66,MG,12471,Mais Que R$10.000
27464,46,SP,2630,Entre R$2.500 e R$5.000
05134,49,RN,7557,Entre R$7.500 e R$10.000
05838,58,SP,11229,Mais Que R$10.000
15299,31,RJ,7989,Entre R$7.500 e R$10.000
20081,84,RJ,13088,Mais Que R$10.000
18702,73,RJ,5153,Entre R$5.000 e R$7.500
05625,25,RS,11122,Mais Que R$10.000
26831,59,RJ,6065,Entre R$5.000 e R$7.500
19346,64,SP,3807,Entre R$2.500 e R$5.000
17281,47,SP,8764,Entre R$7.500 e R$10.000
07916,80,SP,5968,Entre R$5.000 e R$7.500
01430,38,MG,3935,Entre R$2.500 e R$5.000
16310,26,RJ,13241,Mais Que R$10.000
19436,27,MG,8288,Entre R$7.500 e R$10.000
10344,75,MG,11343,Mais Que R$10.000
19057,19,MG,14029,Mais Que R$10.000
04953,88,RN,10145,Mais Que R$10.000
08866,84,SP,3263,Entre R$2.500 e R$5.000
06319,26,RJ,9792,Entre R$7.500 e R$10.000
21442,89,SP,4135,Entre R$2.500 e R$5.000
13388,87,GO,10190,Mais Que R$10.000
08683,55,SP,9285,Entre R$7.500 e R$10.000
05791,43,SP,1773,Entre R$1.750 e R$2.500
09963,80,PR,12873,Mais Que R$10.000
01891,72,RJ,4624,Entre R$2.500 e R$5.000
06804,68,PR,3901,Entre R$2.500 e R$5.000
11643,18,RJ,2256,Entre R$1.750 e R$2.500
26229,41,PE,6603,Entre R$5.000 e R$7.500
19977,31,GO,1896,Entre R$1.750 e R$2.500
21451,78,SP,3055,Entre R$2.500 e R$5.000
21910,19,SP,1635,Até R$1.750
03552,52,RJ,11045,Mais Que R$10.000
21888,60,RJ,10935,Mais Que R$10.000
10706,78,MG,5985,Entre R$5.000 e R$7.500
07446,59,SP,14899,Mais Que R$10.000
18059,38,RS,12599,Mais Que R$10.000
10413,73,SP,5024,Entre R$5.000 e R$7.500
23185,71,TO,2457,Entre R$1.750 e R$2.500
07639,33,RJ,8232,Entre R$7.500 e R$10.000
08369,77,SP,13405,Mais Que R$10.000
18307,37,SP,10171,Mais Que R$10.000
06151,59,RJ,14491,Mais Que R$10.000
23832,60,RJ,10655,Mais Que R$10.000
12597,18,MS,6851,Entre R$5.000 e R$7.500
06787,22,RS,13289,Mais Que R$10.000
01184,34,SP,1854,Entre R$1.750 e R$2.500
12972,88,SP,13967,Mais Que R$10.000
14251,49,SP,8154,Entre R$7.500 e R$10.000
24384,80,PR,3570,Entre R$2.500 e R$5.000
22197,40,ES,6561,Entre R$5.000 e R$7.500
05198,55,SP,7405,Entre R$5.000 e R$7.500
07605,75,SP,6464,Entre R$5.000 e R$7.500
08192,83,ES,14366,Mais Que R$10.000
27310,22,MG,2519,Entre R$2.500 e R$5.000
01388,63,SP,5852,Entre R$5.000 e R$7.500
16132,81,RS,10328,Mais Que R$10.000
07517,37,PR,14441,Mais Que R$10.000
14829,87,RJ,6822,Entre R$5.000 e R$7.500
11950,67,BA,13871,Mais Que R$10.000
09244,55,PR,5371,Entre R$5.000 e R$7.500
06275,45,MG,8337,Entre R$7.500 e R$10.000
12068,41,SP,4504,Entre R$2.500 e R$5.000
06822,28,MG,9187,Entre R$7.500 e R$10.000
17077,20,SP,11314,Mais Que R$10.000
15771,58,SP,5570,Entre R$5.000 e R$7.500
21954,85,PE,5544,Entre R$5.000 e R$7.500
13739,73,AL,12575,Mais Que R$10.000
01831,56,SP,11040,Mais Que R$10.000
26736,75,RJ,10407,Mais Que R$10.000
17823,53,RJ,13005,Mais Que R$10.000
06979,77,SP,13067,Mais Que R$10.000
24413,29,RJ,12008,Mais Que R$10.000
25608,70,SP,3082,Entre R$2.500 e R$5.000
15364,34,RJ,10827,Mais Que R$10.000
26259,72,SP,10132,Mais Que R$10.000
26896,73,SP,7678,Entre R$7.500 e R$10.000
01800,62,SP,9323,Entre R$7.500 e R$10.000
26252,71,RJ,6432,Entre R$5.000 e R$7.500
17645,77,RS,7469,Entre R$5.000 e R$7.500
23379,30,RJ,6344,Entre R$5.000 e R$7.500
11117,42,RJ,9987,Entre R$7.500 e R$10.000
10678,87,SP,2651,Entre R$2.500 e R$5.000
00429,35,MG,10469,Mais Que R$10.000
26849,67,SP,5800,Entre R$5.000 e R$7.500
21654,27,PI,6521,Entre R$5.000 e R$7.500
12029,22,SP,2271,Entre R$1.750 e R$2.500
24170,45,RJ,11102,Mais Que R$10.000
20708,35,SP,14313,Mais Que R$10.000
18679,39,RS,7909,Entre R$7.500 e R$10.000
15040,62,ES,8366,Entre R$7.500 e R$10.000
26071,49,RJ,12287,Mais Que R$10.000
10178,73,SP,11913,Mais Que R$10.000
06817,38,DF,12971,Mais Que R$10.000
24582,33,RJ,2078,Entre R$1.750 e R$2.500
25686,71,RJ,14811,Mais Que R$10.000
05919,30,SP,6575,Entre R$5.000 e R$7.500
20216,50,PA,7081,Entre R$5.000 e R$7.500
13538,88,BA,2997,Entre R$2.500 e R$5.000
18262,37,RJ,4690,Entre R$2.500 e R$5.000
25695,37,RJ,12536,Mais Que R$10.000
09372,68,MG,2347,Entre R$1.750 e R$2.500
01538,28,RJ,13822,Mais Que R$10.000
14021,38,SP,13482,Mais Que R$10.000
20330,85,RS,3003,Entre R$2.500 e R$5.000
23842,79,SP,6811,Entre R$5.000 e R$7.500
25641,38,CE,12938,Mais Que R$10.000
17698,47,SP,2767,Entre R$2.500 e R$5.000
00165,33,MG,12212,Mais Que R$10.000
13357,30,SP,7756,Entre R$7.500 e R$10.000
07500,36,RJ,5647,Entre R$5.000 e R$7.500
01571,67,MG,12042,Mais Que R$10.000
25962,87,MG,14203,Mais Que R$10.000
25462,25,SC,7861,Entre R$7.500 e R$10.000
21005,85,SP,6862,Entre R$5.000 e R$7.500
12529,32,MG,2639,Entre R$2.500 e R$5.000
23885,50,MG,13979,Mais Que R$10.000
19988,82,SP,12424,Mais Que R$10.000
20009,49,SP,8871,Entre R$7.500 e R$10.000
21449,67,SP,9413,Entre R$7.500 e R$10.000
21238,53,BA,5300,Entre R$5.000 e R$7.500
24182,43,PE,12219,Mais Que R$10.000
09787,64,MG,14911,Mais Que R$10.000
15536,74,SP,5916,Entre R$5.000 e R$7.500
14370,89,RJ,2697,Entre R$2.500 e R$5.000
04517,79,SP,12675,Mais Que R$10.000
12630,57,RJ,10715,Mais Que R$10.000
14233,47,AL,4134,Entre R$2.500 e R$5.000
24491,67,SP,9464,Entre R$7.500 e R$10.000
25772,39,CE,12469,Mais Que R$10.000
27529,81,SP,14711,Mais Que R$10.000
24710,59,RJ,6994,Entre R$5.000 e R$7.500
08936,55,RJ,1990,Entre R$1.750 e R$2.500
02992,76,SP,10650,Mais Que R$10.000
12368,72,SC,6969,Entre R$5.000 e R$7.500
27129,64,MG,9864,Entre R$7.500 e R$10.000
06287,62,SP,7558,Entre R$7.500 e R$10.000
07032,30,MG,10689,Mais Que R$10.000
27463,35,SP,14823,Mais Que R$10.000
14603,63,RJ,14878,Mais Que R$10.000
04524,50,CE,4688,Entre R$2.500 e R$5.000
08249,80,SP,11136,Mais Que R$10.000
17594,28,MG,4874,Entre R$2.500 e R$5.000
04330,43,RJ,9225,Entre R$7.500 e R$10.000
16572,66,SP,4566,Entre R$2.500 e R$5.000
01247,41,MG,6596,Entre R$5.000 e R$7.500
04416,25,RJ,11455,Mais Que R$10.000
07332,39,BA,8234,Entre R$7.500 e R$10.000
17312,70,SP,12992,Mais Que R$10.000
26577,26,SP,5784,Entre R$5.000 e R$7.500
10492,80,SP,8938,Entre R$7.500 e R$10.000
09089,22,RJ,14017,Mais Que R$10.000
27481,56,SP,5702,Entre R$5.000 e R$7.500
06879,25,SP,4622,Entre R$2.500 e R$5.000
23226,42,SP,7484,Entre R$5.000 e R$7.500
27577,50,SP,8932,Entre R$7.500 e R$10.000
15278,49,PR,5772,Entre R$5.000 e R$7.500
16105,84,RS,4170,Entre R$2.500 e R$5.000
25887,73,PR,10686,Mais Que R$10.000
13353,66,PR,13168,Mais Que R$10.000
02231,45,ES,11930,Mais Que R$10.000
13145,82,RJ,8475,Entre R$7.500 e R$10.000
07593,22,RJ,14389,Mais Que R$10.000
15885,87,RJ,12864,Mais Que R$10.000
01038,87,MG,9343,Entre R$7.500 e R$10.000
04888,37,MG,11745,Mais Que R$10.000
21561,48,SP,5136,Entre R$5.000 e R$7.500
23119,46,RJ,13033,Mais Que R$10.000
19632,41,RS,12460,Mais Que R$10.000
02078,38,RJ,2712,Entre R$2.500 e R$5.000
09650,45,MG,5711,Entre R$5.000 e R$7.500
18614,21,RJ,3706,Entre R$2.500 e R$5.000
23599,33,SP,11791,Mais Que R$10.000
13561,23,GO,3711,Entre R$2.500 e R$5.000
17786,80,SP,11672,Mais Que R$10.000
15103,18,RJ,12477,Mais Que R$10.000
06104,87,MG,11725,Mais Que R$10.000
06378,43,RS,6184,Entre R$5.000 e R$7.500
04768,18,SP,7450,Entre R$5.000 e R$7.500
01403,77,MG,2546,Entre R$2.500 e R$5.000
00701,36,RJ,2314,Entre R$1.750 e R$2.500
08698,83,RJ,3163,Entre R$2.500 e R$5.000
02877,49,SP,8063,Entre R$7.500 e R$10.000
13192,46,CE,13351,Mais Que R$10.000
18281,74,RJ,14457,Mais Que R$10.000
01062,50,BA,2737,Entre R$2.500 e R$5.000
02316,46,RJ,7744,Entre R$7.500 e R$10.000
16899,63,RS,2800,Entre R$2.500 e R$5.000
03579,23,BA,11491,Mais Que R$10.000
10858,41,BA,4949,Entre R$2.500 e R$5.000
24236,42,RJ,8872,Entre R$7.500 e R$10.000
13749,23,GO,11367,Mais Que R$10.000
08355,79,PR,10520,Mais Que R$10.000
18120,39,MG,10327,Mais Que R$10.000
04826,81,SP,9933,Entre R$7.500 e R$10.000
24899,84,RJ,7996,Entre R$7.500 e R$10.000
02663,42,GO,14102,Mais Que R$10.000
23216,56,SP,2220,Entre R$1.750 e R$2.500
23420,31,SP,6404,Entre R$5.000 e R$7.500
10554,87,SP,9366,Entre R$7.500 e R$10.000
19503,54,SP,5333,Entre R$5.000 e R$7.500
16825,71,RS,9172,Entre R$7.500 e R$10.000
08221,40,MG,12313,Mais Que R$10.000
09022,81,RJ,4741,Entre R$2.500 e R$5.000
26909,84,MG,3838,Entre R$2.500 e R$5.000
02300,41,MG,13930,Mais Que R$10.000
16480,86,SP,13071,Mais Que R$10.000
14085,36,SP,2092,Entre R$1.750 e R$2.500
12107,44,MG,4652,Entre R$2.500 e R$5.000
22579,39,MG,7123,Entre R$5.000 e R$7.500
10017,66,MG,10448,Mais Que R$10.000
23061,28,SP,11882,Mais Que R$10.000
01543,56,RS,7794,Entre R$7.500 e R$10.000
26836,19,SP,14165,Mais Que R$10.000
03711,77,SP,13227,Mais Que R$10.000
27318,87,SP,10194,Mais Que R$10.000
25808,76,MG,7148,Entre R$5.000 e R$7.500
06252,60,SC,8015,Entre R$7.500 e R$10.000
16212,73,SP,13966,Mais Que R$10.000
15252,36,SP,7096,Entre R$5.000 e R$7.500
24031,56,SP,5605,Entre R$5.000 e R$7.500
19903,80,SP,9080,Entre R$7.500 e R$10.000
02272,67,MG,9530,Entre R$7.500 e R$10.000
13682,54,SP,11620,Mais Que R$10.000
10183,34,RS,2242,Entre R$1.750 e R$2.500
04319,65,SC,6769,Entre R$5.000 e R$7.500
13438,41,RJ,12338,Mais Que R$10.000
12741,67,RJ,8931,Entre R$7.500 e R$10.000
05653,70,DF,6835,Entre R$5.000 e R$7.500
10883,31,SP,8255,Entre R$7.500 e R$10.000
25342,41,SP,2349,Entre R$1.750 e R$2.500
22507,64,SP,3124,Entre R$2.500 e R$5.000
20190,77,SP,6095,Entre R$5.000 e R$7.500
08406,53,MG,13679,Mais Que R$10.000
19656,75,MG,11394,Mais Que R$10.000
12660,31,SP,7657,Entre R$7.500 e R$10.000
27339,19,SP,13219,Mais Que R$10.000
00070,81,SP,10575,Mais Que R$10.000
13085,38,SP,11212,Mais Que R$10.000
01373,25,RJ,10224,Mais Que R$10.000
13597,42,RJ,11346,Mais Que R$10.000
06752,47,MG,9859,Entre R$7.500 e R$10.000
08767,41,MA,3775,Entre R$2.500 e R$5.000
08399,26,SP,5858,Entre R$5.000 e R$7.500
09956,58,MG,8286,Entre R$7.500 e R$10.000
05286,66,SP,6147,Entre R$5.000 e R$7.500
18684,68,GO,10194,Mais Que R$10.000
00188,32,MG,3195,Entre R$2.500 e R$5.000
20559,73,SP,12947,Mais Que R$10.000
20271,84,SP,6343,Entre R$5.000 e R$7.500
09990,64,MG,13246,Mais Que R$10.000
16528,24,SP,14746,Mais Que R$10.000
11404,26,SP,4534,Entre R$2.500 e R$5.000
10170,52,SP,14666,Mais Que R$10.000
23582,65,ES,10057,Mais Que R$10.000
15126,26,SP,8042,Entre R$7.500 e R$10.000
22980,26,MG,9175,Entre R$7.500 e R$10.000
12615,42,SP,6856,Entre R$5.000 e R$7.500
23864,63,SP,12524,Mais Que R$10.000
21065,19,SP,5906,Entre R$5.000 e R$7.500
03279,37,SP,6026,Entre R$5.000 e R$7.500
26934,22,SP,10877,Mais Que R$10.000
26475,33,ES,5797,Entre R$5.000 e R$7.500
26701,63,MS,10272,Mais Que R$10.000
23968,62,MG,2136,Entre R$1.750 e R$2.500
00119,49,SP,13869,Mais Que R$10.000
25242,82,SP,13605,Mais Que R$10.000
03078,34,RJ,10263,Mais Que R$10.000
10144,79,SP,5141,Entre R$5.000 e R$7.500
15738,27,RJ,8926,Entre R$7.500 e R$10.000
04014,24,SP,4758,Entre R$2.500 e R$5.000
16934,44,RJ,3114,Entre R$2.500 e R$5.000
14517,81,RJ,9794,Entre R$7.500 e R$10.000
16598,65,SP,2705,Entre R$2.500 e R$5.000
15688,33,SP,6898,Entre R$5.000 e R$7.500
23877,28,DF,7375,Entre R$5.000 e R$7.500
03419,52,SP,7537,Entre R$7.500 e R$10.000
13099,22,RJ,14022,Mais Que R$10.000
25680,82,SE,10909,Mais Que R$10.000
18959,59,SP,5053,Entre R$5.000 e R$7.500
16126,80,SP,8718,Entre R$7.500 e R$10.000
20827,21,BA,3725,Entre R$2.500 e R$5.000
14475,44,MG,7847,Entre R$7.500 e R$10.000
00267,35,SP,6694,Entre R$5.000 e R$7.500
10875,55,BA,9601,Entre R$7.500 e R$10.000
07493,88,MG,6410,Entre R$5.000 e R$7.500
00524,43,SP,2971,Entre R$2.500 e R$5.000
10051,70,CE,8745,Entre R$7.500 e R$10.000
06001,81,PE,11688,Mais Que R$10.000
12799,83,MG,3493,Entre R$2.500 e R$5.000
00265,57,SP,8805,Entre R$7.500 e R$10.000
19769,77,SP,12194,Mais Que R$10.000
13328,62,RJ,9762,Entre R$7.500 e R$10.000
19817,58,SC,4700,Entre R$2.500 e R$5.000
16673,66,SP,3822,Entre R$2.500 e R$5.000
05448,18,SP,2860,Entre R$2.500 e R$5.000
22071,49,RJ,4098,Entre R$2.500 e R$5.000
17902,46,MG,4161,Entre R$2.500 e R$5.000
23117,26,SP,4143,Entre R$2.500 e R$5.000
09781,40,RJ,6131,Entre R$5.000 e R$7.500
13242,40,RJ,2673,Entre R$2.500 e R$5.000
21737,59,MG,10200,Mais Que R$10.000
07655,83,SP,1558,Até R$1.750
17277,36,SP,9385,Entre R$7.500 e R$10.000
26447,54,SP,6756,Entre R$5.000 e R$7.500
18902,22,MG,12392,Mais Que R$10.000
16444,20,SP,14424,Mais Que R$10.000
10148,76,RS,11963,Mais Que R$10.000
06635,53,SP,8928,Entre R$7.500 e R$10.000
25078,62,RJ,3587,Entre R$2.500 e R$5.000
20646,19,PE,9308,Entre R$7.500 e R$10.000
24379,28,SP,2951,Entre R$2.500 e R$5.000
05491,65,RJ,4654,Entre R$2.500 e R$5.000
16414,65,SP,7846,Entre R$7.500 e R$10.000
01529,19,RJ,3887,Entre R$2.500 e R$5.000
03987,49,SP,12219,Mais Que R$10.000
09149,85,SP,3869,Entre R$2.500 e R$5.000
18324,43,BA,4907,Entre R$2.500 e R$5.000
10500,46,SP,3278,Entre R$2.500 e R$5.000
11788,60,SC,6128,Entre R$5.000 e R$7.500
05787,39,SP,10901,Mais Que R$10.000
05525,49,MG,5820,Entre R$5.000 e R$7.500
